county,median_sale_price,ppsf_year_avg,property_type,state,year
Ocean,497000.0,218.5506194990257,Multi-Family (2-4 Unit),New Jersey,2021
York,345950.0,160.6046529889238,All Residential,Virginia,2021
Bryan,162400.0,122.38450518517034,All Residential,Oklahoma,2021
Josephine,356500.0,219.9360475233884,All Residential,Oregon,2021
Hunt,239995.0,130.52214217579177,Single Family Residential,Texas,2021
Rock,200550.0,112.02637623673594,Multi-Family (2-4 Unit),Wisconsin,2021
Cleburne,148750.0,106.36874591965427,All Residential,Alabama,2021
Greene,252000.0,110.1603882590762,Single Family Residential,Ohio,2021
Douglas,330000.0,233.6001665185232,Condo/Co-op,Colorado,2021
Rich,347000.0,222.8926482258597,Townhouse,Utah,2021
Richmond,740000.0,360.4230050637555,Townhouse,New York,2021
Island,285000.0,268.64880072146605,Townhouse,Washington,2021
Hot Spring,127000.0,83.93271402534354,All Residential,Arkansas,2021
New Haven,239000.0,157.2260535599756,Multi-Family (2-4 Unit),Connecticut,2021
Westmoreland,180000.0,132.8342781475422,Single Family Residential,Pennsylvania,2021
Alexandria,751000.0,394.9996026548951,Townhouse,Virginia,2021
Dane,350000.0,170.39931713500147,All Residential,Wisconsin,2021
Stark,255000.0,104.36264616153316,Townhouse,Ohio,2021
Washington Parish,146000.0,77.75204402546439,Single Family Residential,Louisiana,2021
Osceola,367000.0,157.568134687653,Multi-Family (2-4 Unit),Florida,2021
Yolo,710000.0,336.6482528591557,Multi-Family (2-4 Unit),California,2021
Dakota,358000.0,162.62335193549006,Multi-Family (2-4 Unit),Minnesota,2021
Cumberland,275500.0,259.4788034710897,Townhouse,Maine,2021
Monroe,154000.0,90.22347296982622,Single Family Residential,Missouri,2021
Vinton,425000.0,124.1771900944018,Single Family Residential,Ohio,2021
Cherokee,403500.0,167.6054602071521,All Residential,Georgia,2021
Union,275000.0,148.84498150175568,Single Family Residential,Tennessee,2021
Dorchester,180000.0,129.6422679192372,Multi-Family (2-4 Unit),Maryland,2021
Cape May,549000.0,385.51789688338806,All Residential,New Jersey,2021
Ventura,850000.0,423.4928025397001,Single Family Residential,California,2021
Erie,249750.0,132.8278589263487,Single Family Residential,New York,2021
Warren,335000.0,69.11665319503611,Single Family Residential,Mississippi,2021
Garland,272500.0,122.7942386043558,Condo/Co-op,Arkansas,2021
Ionia,163000.0,110.7706180931381,Single Family Residential,Michigan,2021
Merced,360000.0,201.7489331778476,Single Family Residential,California,2021
Box Elder,325800.0,160.64928400670257,All Residential,Utah,2021
Alameda,665000.0,605.7871081321196,Condo/Co-op,California,2021
Marion,348152.5,220.3154821427397,All Residential,Oregon,2021
Beltrami,202450.0,117.9061059228192,Single Family Residential,Minnesota,2021
Pike,254500.0,135.50575158274157,Single Family Residential,Georgia,2021
Suffolk,300000.0,141.88679504267407,Condo/Co-op,Virginia,2021
Live Oak,150000.0,80.05589184425521,Multi-Family (2-4 Unit),Texas,2021
Crawford,178500.0,110.90158733390196,Single Family Residential,Arkansas,2021
Beaver,167000.0,114.6270751626331,All Residential,Pennsylvania,2021
Gilliam,150000.0,116.40342817450414,All Residential,Oregon,2021
Copiah,174000.0,73.55153835796999,All Residential,Mississippi,2021
Somerset,170000.0,126.968574564401,Single Family Residential,Pennsylvania,2021
Dorchester,183500.0,129.6422679192372,Townhouse,Maryland,2021
Caddo Parish,211500.0,90.11756232250882,Single Family Residential,Louisiana,2021
Spartanburg,164900.0,114.08811072507162,Multi-Family (2-4 Unit),South Carolina,2021
Carter,175000.0,123.30917071124436,Single Family Residential,Missouri,2021
York,312000.0,225.3894210748567,Condo/Co-op,Maine,2021
Poquoson,437500.0,163.67874553143034,Single Family Residential,Virginia,2021
Duchesne,165000.0,110.3527665104745,Single Family Residential,Utah,2021
Trinity,242000.0,100.67524095334046,All Residential,Texas,2021
Marion,405000.0,220.3154821427397,Single Family Residential,Oregon,2021
Campbell,231500.0,133.48413571240772,Multi-Family (2-4 Unit),Kentucky,2021
Wakulla,300000.0,143.56286352002667,Single Family Residential,Florida,2021
McCurtain,675000.0,346.3798185263702,All Residential,Oklahoma,2021
Hennepin,375000.0,188.28416554430004,All Residential,Minnesota,2021
Desha,30000.0,54.55030211069361,All Residential,Arkansas,2021
Clinton,247001.0,128.82503289109167,Condo/Co-op,Michigan,2021
Carroll,166000.0,173.18989303123604,Condo/Co-op,Maryland,2021
Nassau,232312.5,234.41045784416045,Townhouse,Florida,2021
Lapeer,212500.0,137.84398480290156,Single Family Residential,Michigan,2021
Stewart,227000.0,119.54920993805388,Single Family Residential,Tennessee,2021
Knox,438500.0,204.93206758492343,Condo/Co-op,Maine,2021
Winnebago,79900.0,107.751325093179,Townhouse,Wisconsin,2021
Maury,398950.0,168.0899104457311,Single Family Residential,Tennessee,2021
Washington,261000.0,142.96068353590329,All Residential,Arkansas,2021
Spencer,330000.0,153.109518941629,Single Family Residential,Kentucky,2021
Brown,266500.0,128.70271802356362,All Residential,Wisconsin,2021
Clayton,177500.0,103.71679969468542,All Residential,Georgia,2021
Jefferson,136000.0,105.99634602889503,Multi-Family (2-4 Unit),New York,2021
Montgomery,190000.0,105.32435250393652,Single Family Residential,Kentucky,2021
Polk,260000.0,148.4548665965725,Single Family Residential,Wisconsin,2021
Jackson,157500.0,100.4898582787347,Single Family Residential,Alabama,2021
Anderson,512500.0,182.22583647010825,Single Family Residential,Texas,2021
Houston,200191.0,117.14746451603769,Single Family Residential,Minnesota,2021
Rockingham,415000.0,228.1026836146283,Condo/Co-op,New Hampshire,2021
Dorchester,305000.0,142.62063017643504,All Residential,South Carolina,2021
Fayette,354900.0,148.66154531225592,Single Family Residential,Georgia,2021
Westmoreland,345900.0,132.8342781475422,Condo/Co-op,Pennsylvania,2021
Hampshire,245000.0,200.036818527116,Townhouse,Massachusetts,2021
Butts,225000.0,116.92401980161212,Single Family Residential,Georgia,2021
Nacogdoches,98000.0,114.14546646598566,Single Family Residential,Texas,2021
Carroll,400000.0,198.82127356703143,All Residential,New Hampshire,2021
Mississippi,149900.0,78.23105906823206,Single Family Residential,Arkansas,2021
Clark,160000.0,89.06678035182311,All Residential,Ohio,2021
Woodruff,16075.0,44.7942702429113,All Residential,Arkansas,2021
Rice,150100.0,150.81100918476167,Multi-Family (2-4 Unit),Minnesota,2021
Edgefield,224127.0,136.31584048441647,Townhouse,South Carolina,2021
Miller,216500.0,98.13862774506173,All Residential,Arkansas,2021
Granville,317500.0,146.60875220132095,All Residential,North Carolina,2021
Custer,70000.0,95.2947871952436,Multi-Family (2-4 Unit),Oklahoma,2021
Summit,94000.0,111.31497153398388,Multi-Family (2-4 Unit),Ohio,2021
Platte,160000.0,136.97215893676412,Townhouse,Missouri,2021
Jessamine,266862.0,122.67496088673848,Single Family Residential,Kentucky,2021
Sussex,190000.0,172.7158826050948,Condo/Co-op,New Jersey,2021
Lee,204900.0,132.0157788449433,Townhouse,North Carolina,2021
Cass,190050.0,130.03701922252742,Single Family Residential,Michigan,2021
Aiken,171000.0,121.95319562682494,Multi-Family (2-4 Unit),South Carolina,2021
Sutter,400000.0,206.3897970720136,Single Family Residential,California,2021
Bronx,535000.0,331.4657282731065,Townhouse,New York,2021
Webb,199000.0,113.20521103582143,All Residential,Texas,2021
Okaloosa,427500.0,224.5628284557509,Condo/Co-op,Florida,2021
Scott,275000.0,115.4984760013906,Condo/Co-op,Indiana,2021
Douglas,111000.0,84.4912012968932,All Residential,Illinois,2021
San Mateo,1857500.0,881.6320107468048,Single Family Residential,California,2021
Ozaukee,354450.0,158.41742621144746,All Residential,Wisconsin,2021
Franklin,340000.0,160.452907948754,All Residential,Idaho,2021
Chittenden,301000.0,219.0445726291224,Townhouse,Vermont,2021
Andrew,150000.0,101.05683626668382,Single Family Residential,Missouri,2021
McLean,130000.0,83.99967341461306,Multi-Family (2-4 Unit),Illinois,2021
Kern,287000.0,158.45126301691903,All Residential,California,2021
Ulster,208000.0,179.55320447313878,Multi-Family (2-4 Unit),New York,2021
Talbot,310000.0,203.41811610160576,Townhouse,Maryland,2021
Garland,165000.0,122.7942386043558,Multi-Family (2-4 Unit),Arkansas,2021
Okmulgee,132500.0,78.78530037646694,Single Family Residential,Oklahoma,2021
Baker,215000.0,135.93271053023668,Single Family Residential,Oregon,2021
Rockdale,281002.0,120.40921098506507,Townhouse,Georgia,2021
Madison,200750.0,98.57170326133858,Single Family Residential,New York,2021
Lancaster,375000.0,158.93373938156188,Single Family Residential,South Carolina,2021
Fayette,285000.0,148.66154531225592,Townhouse,Georgia,2021
Maricopa,531888.0,263.3848477283887,Multi-Family (2-4 Unit),Arizona,2021
Douglas,274950.0,144.67549147090676,Townhouse,Minnesota,2021
Box Elder,377500.0,160.64928400670257,Single Family Residential,Utah,2021
Cabarrus,282500.0,148.8322549029183,All Residential,North Carolina,2021
Hillsborough,271000.0,167.0414512328419,Townhouse,Florida,2021
Effingham,256725.0,125.01647972356665,Single Family Residential,Georgia,2021
Jones,125750.0,100.12913020109876,Townhouse,Georgia,2021
Lebanon,165000.0,113.22154826732316,Townhouse,Pennsylvania,2021
Hempstead,350000.0,57.81283800919231,Single Family Residential,Arkansas,2021
Erie,114000.0,132.8278589263487,Condo/Co-op,New York,2021
Boulder,410000.0,335.0744918288748,Condo/Co-op,Colorado,2021
Arapahoe,547500.0,240.60336119459728,Multi-Family (2-4 Unit),Colorado,2021
St. Helena Parish,145000.0,116.87608935293188,Single Family Residential,Louisiana,2021
Sullivan,270000.0,145.01071933084273,Single Family Residential,New Hampshire,2021
Forsyth,402500.0,172.20947369436814,Condo/Co-op,Georgia,2021
Oklahoma,200000.0,111.32367440789922,Townhouse,Oklahoma,2021
Alamosa,245500.0,126.8922998673068,Single Family Residential,Colorado,2021
Clark,385000.0,248.63038901207264,Townhouse,Washington,2021
Cook,303850.0,200.1875062334819,Single Family Residential,Illinois,2021
Carson City,407363.5,249.4501240138501,Townhouse,Nevada,2021
Craig,78500.0,97.73313760608734,All Residential,Oklahoma,2021
Chesterfield,330000.0,155.37785761579815,Single Family Residential,Virginia,2021
Montgomery,142500.0,92.19415467971832,All Residential,Indiana,2021
Tipton,223500.0,131.79214188589188,All Residential,Tennessee,2021
Douglas,390000.0,383.6549642751881,Multi-Family (2-4 Unit),Nevada,2021
Boyle,198000.0,108.89387224809806,Condo/Co-op,Kentucky,2021
Columbiana,145000.0,87.89456850134151,Single Family Residential,Ohio,2021
Cass,282000.0,116.37035713255597,Single Family Residential,Nebraska,2021
Monroe,213500.0,121.813661774271,Single Family Residential,Michigan,2021
Travis,410000.0,295.6139014991446,Condo/Co-op,Texas,2021
Manistee,335000.0,137.98823403807856,Condo/Co-op,Michigan,2021
Franklin,301000.0,164.91909998039006,Single Family Residential,Massachusetts,2021
Rowan,194490.0,119.57948552004672,Townhouse,North Carolina,2021
Oakland,376639.0,174.11516379042897,Townhouse,Michigan,2021
Madison,300000.0,138.54324696423498,All Residential,Mississippi,2021
Hancock,261750.0,193.811758714968,All Residential,Maine,2021
Carter,162500.0,94.79086687069729,All Residential,Oklahoma,2021
Warren,237470.0,161.73970800825944,Single Family Residential,Missouri,2021
Virginia Beach,238450.0,187.5673194232554,Condo/Co-op,Virginia,2021
Santa Cruz,300000.0,147.10335968814624,Townhouse,Arizona,2021
West Feliciana Parish,490000.0,154.51959445017502,Single Family Residential,Louisiana,2021
St. Croix,329000.0,163.72272357814248,Single Family Residential,Wisconsin,2021
Vilas,769500.0,208.2998259396381,All Residential,Wisconsin,2021
Erie,234000.0,132.8278589263487,All Residential,New York,2021
Crawford,158500.0,100.7259642652964,Single Family Residential,Missouri,2021
Garvin,94750.0,86.35382212902469,All Residential,Oklahoma,2021
DuPage,170000.0,179.82139460811902,Condo/Co-op,Illinois,2021
Lorain,164200.0,111.08851590562344,Townhouse,Ohio,2021
Clay,117000.0,123.52862143917032,Condo/Co-op,Missouri,2021
Richmond City,380000.0,201.48247891737032,Multi-Family (2-4 Unit),Virginia,2021
Bradford,185000.0,133.73763846838455,Single Family Residential,Florida,2021
Lincoln,190000.0,117.37297795198978,All Residential,Nevada,2021
Langlade,125000.0,99.31215870785316,All Residential,Wisconsin,2021
Martin,225000.0,194.0196751920143,Townhouse,Florida,2021
Catawba,240000.0,129.25149221592898,Single Family Residential,North Carolina,2021
Androscoggin,243500.0,127.59353743786814,Multi-Family (2-4 Unit),Maine,2021
Champaign,185000.0,111.3959945488874,Single Family Residential,Illinois,2021
Jasper,261500.0,137.9733916832731,All Residential,Georgia,2021
Panola,180000.0,94.85009070458588,Single Family Residential,Mississippi,2021
Van Buren,24500.0,82.47564709749628,Condo/Co-op,Arkansas,2021
Madison,295000.0,128.75659965199736,Multi-Family (2-4 Unit),Alabama,2021
Newaygo,95000.0,119.52578730866,Condo/Co-op,Michigan,2021
New London,238000.0,143.48142237835893,Multi-Family (2-4 Unit),Connecticut,2021
Macomb,127700.0,133.53522153783038,Multi-Family (2-4 Unit),Michigan,2021
Tarrant,205000.0,162.01434597084258,Multi-Family (2-4 Unit),Texas,2021
Hidalgo,332500.0,97.91880929582857,Multi-Family (2-4 Unit),Texas,2021
Pend Oreille,457500.0,192.12779143644863,All Residential,Washington,2021
Sevier,115000.0,82.54546350661278,Single Family Residential,Arkansas,2021
Morgan,141000.0,90.25615291054416,All Residential,Kentucky,2021
Bartholomew,279750.5,110.4081613224906,Condo/Co-op,Indiana,2021
Brazoria,305000.0,126.15618776198755,All Residential,Texas,2021
Kent,271000.0,159.1840211560624,All Residential,Maryland,2021
Lafayette,204500.0,111.2162287371363,All Residential,Mississippi,2021
Union,450000.0,284.8760833376176,Single Family Residential,New Jersey,2021
Thayer,115250.0,51.05199025879823,All Residential,Nebraska,2021
Pointe Coupee Parish,360000.0,135.43634732389805,Condo/Co-op,Louisiana,2021
Santa Cruz,1110000.0,640.6885997605452,Single Family Residential,California,2021
Passaic,417001.0,240.61351502258964,Multi-Family (2-4 Unit),New Jersey,2021
Charles,321500.0,182.3515895963518,Townhouse,Maryland,2021
Bullitt,157500.0,140.18674770762914,Condo/Co-op,Kentucky,2021
Hardin,170000.0,126.36461246750146,Single Family Residential,Tennessee,2021
Lake,380000.0,208.15980458969068,Multi-Family (2-4 Unit),California,2021
Escambia,265000.0,188.773025782255,All Residential,Florida,2021
Wyoming,162100.0,91.74339739500076,Single Family Residential,Pennsylvania,2021
Santa Rosa,235000.0,221.1336836501535,Townhouse,Florida,2021
Iowa,190000.0,126.75076972068844,Condo/Co-op,Wisconsin,2021
Stanly,258000.0,130.19363090174036,All Residential,North Carolina,2021
Morrison,167500.0,118.92464175200092,Multi-Family (2-4 Unit),Minnesota,2021
Palo Pinto,337000.0,186.1654242857122,All Residential,Texas,2021
Lake,341250.0,208.15980458969068,All Residential,California,2021
Medina,232040.0,125.00428268054618,Townhouse,Ohio,2021
Kendall,280000.0,136.43367518110557,All Residential,Illinois,2021
Harrison,78000.0,103.50199412330116,All Residential,Iowa,2021
Clarke,435500.0,206.95985540964605,Single Family Residential,Virginia,2021
Churchill,154000.0,189.7855895757622,Multi-Family (2-4 Unit),Nevada,2021
Sumter,70500.0,83.0423063128797,All Residential,Georgia,2021
Craighead,119000.0,107.44066045639492,Multi-Family (2-4 Unit),Arkansas,2021
Latah,165800.0,180.4741909791708,Condo/Co-op,Idaho,2021
Chambers,295000.0,140.3971671588886,Single Family Residential,Texas,2021
Collier,690000.0,242.5264712617469,Single Family Residential,Florida,2021
Denton,317000.0,184.97745490121824,Condo/Co-op,Texas,2021
Rogers,198750.0,116.91115073181412,Multi-Family (2-4 Unit),Oklahoma,2021
Lincoln,213500.0,136.54528934936022,Single Family Residential,Idaho,2021
Suffolk,750000.0,511.7452954918885,Townhouse,Massachusetts,2021
Clay,82000.0,90.3020932737088,All Residential,Kentucky,2021
Kitsap,412500.0,269.39402658227243,Townhouse,Washington,2021
Jefferson,175000.0,121.48083514251812,All Residential,Indiana,2021
Polk,151000.0,145.01347270963404,Single Family Residential,Texas,2021
Bibb,150000.0,76.09090632993687,Townhouse,Georgia,2021
Jefferson,170000.0,105.99634602889503,All Residential,New York,2021
Yellow Medicine,74000.0,68.49722834978101,Single Family Residential,Minnesota,2021
Karnes,48686.5,93.42879869292274,Single Family Residential,Texas,2021
Adair,102750.0,99.49750423778367,All Residential,Oklahoma,2021
Mississippi,141000.0,78.23105906823206,All Residential,Arkansas,2021
Jackson,131000.0,92.98336262800044,All Residential,Kentucky,2021
Payne,162000.0,95.47600255287551,Single Family Residential,Oklahoma,2021
Cape May,582000.0,385.51789688338806,Multi-Family (2-4 Unit),New Jersey,2021
Walworth,300000.0,155.2985647875565,Single Family Residential,Wisconsin,2021
Minidoka,507500.0,152.07465110816034,Multi-Family (2-4 Unit),Idaho,2021
Jefferson,515100.0,333.1870925535903,Condo/Co-op,Washington,2021
Marin,1685000.0,682.2017439906906,Single Family Residential,California,2021
Hennepin,310000.0,188.28416554430004,Townhouse,Minnesota,2021
Banks,273500.0,147.15548290503529,All Residential,Georgia,2021
Washington,126500.0,90.52494918910016,All Residential,Missouri,2021
Marion,173000.0,85.47633735231395,All Residential,Missouri,2021
Thurston,215000.0,241.7625798280596,Condo/Co-op,Washington,2021
McCormick,307250.0,152.27409574392462,Single Family Residential,South Carolina,2021
